,Actual_Temperature,Predicted_Temperature
54840,2.7666671,4.447242
54841,1.6666671,4.4541554
54842,7.2444453,3.3301518
54843,5.1166673,9.707248
54844,5.138888,7.0329022
54845,6.0666656,6.217609
54846,7.7499995,7.343292
54847,8.855556,9.714919
54848,10.005555,10.910635
54849,10.05,11.687158
54850,10.872223,11.3626175
54851,11.044442,12.385029
54852,8.938889,11.984909
54853,7.522222,10.086076
54854,6.2499995,8.288423
54855,5.1,7.532274
54856,5.2166677,7.4895945
54857,5.1,7.246106
54858,5.633333,7.105678
54859,5.65,7.4759626
54860,5.65,8.013739
54861,-1.1333342,7.0883856
54862,-1.1777778,0.3446696
54863,-1.1833335,-0.4430678
54864,-1.1833335,-0.05237062
54865,-1.2222215,-0.20046827
54866,-1.1833335,-0.41899437
54867,-1.1833335,-0.30754584
54868,-1.2222215,-0.5437876
54869,-1.1833335,-0.62749267
54870,-1.1611108,-0.56060183
54871,-0.19999917,-1.0507936
54872,0.899999,-0.3547655
54873,-0.09444482,1.9475825
54874,0.8722224,0.34789264
54875,-0.07222208,2.4022381
54876,-0.049999334,1.1947889
54877,-0.061110705,1.4896339
54878,-2.1055553,1.0142511
54879,-1.1111114,-0.23652689
54880,-1.0888886,-0.2722341
54881,-2.2222228,0.12196386
54882,-3.3111115,-0.60124296
54883,-3.5833328,-1.2478439
54884,-2.7999995,-1.6254281
54885,-3.355555,-1.0763148
54886,-3.8666673,-1.2105122
54887,-6.388888,-1.5832895
54888,-6.011112,-3.5172312
54889,-4.827777,-2.6307774
54890,-4.1555557,-2.706675
54891,-6.2388883,-2.2159479
54892,-6.088888,-2.7193556
54893,-5.0500007,-3.3696449
54894,-5.0500007,-3.1144145
54895,-2.877777,-2.3101902
54896,-1.2888896,-1.307332
54897,-0.2277776,0.10677035
54898,-0.2611117,1.6810843
54899,-1.1444438,1.1932216
54900,-1.1166672,0.34304336
54901,-2.166666,0.07499256
54902,-2.8277779,-0.6683711
54903,-2.8500006,-0.88403654
54904,-3.005556,-1.2050503
54905,-2.9444437,-1.2417786
54906,-2.9944448,-0.8450916
54907,-3.0999992,-0.9302812
54908,-3.4777784,-1.2294843
54909,-2.9277785,-1.814866
54910,-2.405555,-0.6580655
54911,-1.7166665,-0.74387324
54912,-0.6722214,-0.07946102
54913,-0.81666744,0.62915933
54914,-0.13888846,0.42569616
54915,-0.07222208,1.0608526
54916,0.80000037,0.83369136
54917,1.0111109,2.4154668
54918,2.1222224,3.543019
54919,2.2333343,4.3507457
54920,2.7000008,4.33886
54921,2.75,4.9323196
54922,3.761111,5.0341873
54923,3.794445,5.990135
54924,3.794445,6.128884
54925,3.9222221,5.4448204
54926,3.7499998,5.363479
54927,4.772222,5.2084813
54928,4.694444,6.5854983
54929,3.727777,6.723616
54930,4.2388887,5.046638
54931,4.4277787,5.5459247
54932,4.283333,5.761776
54933,4.283333,5.660933
54934,4.255556,5.7523866
54935,3.7722223,5.9405293
54936,3.7499998,5.0778985
54937,3.722223,5.093764
54938,2.7555559,5.4270954
54939,2.733333,4.833866
54940,2.3333328,4.6899023
54941,2.2222228,4.259114
54942,4.900001,4.1891527
54943,6.1722217,7.8319974
54944,7.649999,9.058679
54945,8.661112,10.412044
54946,7.505555,11.50407
54947,7.6,9.024774
54948,7.6,8.9721365
54949,6.994445,9.53972
54950,6.0611115,8.159863
54951,6.011112,7.0237684
54952,5.0166664,7.6905336
54953,4.9500003,6.191157
54954,4.3777776,6.703371
54955,4.4555554,5.789941
54956,4.366666,5.739888
54957,3.7499998,5.927534
54958,3.3000002,4.910827
54959,3.2166667,4.067991
54960,2.75,4.289637
54961,2.8388894,4.169912
54962,2.733333,3.9198785
54963,2.7111104,4.023369
54964,2.8166666,3.726169
54965,3.8111122,3.5207264
54966,3.8111122,5.8366823
54967,4.8055544,5.4368677
54968,5.8111115,5.658672
54969,5.961111,7.6195717
54970,5.9000006,8.289561
54971,7.0722227,7.8317804
54972,6.9222226,9.574165
54973,5.9166656,9.478556
54974,5.905556,6.881703
54975,4.838888,5.8561087
54976,4.938889,5.5569644
54977,4.900001,5.6630726
54978,4.900001,5.5935125
54979,4.294444,6.825245
54980,3.838889,5.8875756
54981,3.838889,5.303294
54982,3.7499998,5.0320883
54983,3.8111122,4.62041
54984,3.283333,4.8108635
54985,3.2722218,4.9850435
54986,2.7555559,4.4059386
54987,2.7555559,3.7623436
54988,2.8388894,3.4536774
54989,2.7777767,3.6786053
54990,3.838889,4.513754
54991,3.8999994,5.596597
54992,5.0500007,4.8380127
54993,6.1611104,5.596522
54994,6.111111,7.152011
54995,7.133333,7.9860797
54996,7.2222223,9.455369
54997,7.005556,9.812559
54998,7.083334,9.14297
54999,6.0444446,8.474941
55000,5.872222,6.582432
55001,4.9055567,6.695065
55002,4.349999,6.038604
55003,3.9777772,5.6575093
55004,3.838889,4.982889
55005,3.8166661,4.7815323
55006,3.8444445,4.6559258
55007,2.75,4.6189346
55008,2.75,4.2793093
55009,2.788888,4.1136084
55010,2.2222228,3.8027768
55011,2.2222228,3.823033
55012,2.2555552,3.7218313
55013,2.7111104,3.2112617
55014,2.7777767,3.901289
55015,3.9111109,4.0144577
55016,5.0500007,5.192272
55017,7.044444,6.2037325
55018,7.133333,8.767548
55019,7.777778,8.524505
55020,7.250001,8.8703165
55021,7.1111107,9.479159
55022,6.038889,8.672639
55023,4.9277773,7.7157073
55024,4.8944454,5.7159877
55025,3.794445,5.784115
55026,3.7499998,4.896016
55027,3.1888883,4.87569
55028,2.588889,4.0584764
55029,1.5499996,4.032657
55030,1.0777773,2.8693628
55031,0.9722229,2.3198373
55032,0.494445,2.427018
55033,0.1277771,1.8908869
55034,-0.016667057,1.5546281
55035,0.049999334,0.77631694
55036,0.06666639,1.3538913
55037,1.1111114,1.1123403
55038,2.2222228,2.242194
55039,2.6888895,4.5485005
55040,2.7555559,4.84408
55041,2.75,4.7626467
55042,2.9055557,3.6414595
55043,3.838889,4.5682254
55044,2.7777767,5.1744075
55045,2.9055557,5.7484794
55046,2.7777767,5.153776
55047,2.7111104,5.346873
55048,2.677778,4.2633195
55049,2.2222228,4.3458986
55050,2.0666673,3.989976
55051,2.111111,3.5725396
55052,0.58333415,3.0823386
55053,1.0666659,2.356687
55054,1.1333342,3.5657053
55055,0.42222294,3.5624547
55056,0.37777743,2.6020882
55057,-0.077777766,2.4640791
55058,-0.09444482,1.0865781
55059,-0.07222208,0.45392162
55060,-0.077777766,0.54959714
55061,-0.09444482,0.44795015
55062,0.0,0.44806424
55063,1.0722216,0.56325823
55064,2.1722217,2.5356371
55065,2.23889,4.2810388
55066,2.5222225,4.19079
55067,2.8388894,3.8829865
55068,2.8666658,4.6369042
55069,2.955555,4.7770014
55070,2.23889,4.5232005
55071,1.2000005,4.133081
55072,1.1277785,3.058624
55073,1.083333,2.8377118
55074,0.53333294,3.0329685
55075,0.06666639,2.6794024
55076,-0.4888893,2.1973326
55077,-0.51111203,0.68343216
55078,-0.5944437,0.40773767
55079,-0.6277778,0.29732302
55080,-1.138888,0.5764576
55081,-1.6222216,-0.043078642
55082,-2.2,-0.24958643
55083,-2.2222228,-0.5886599
55084,-1.2555556,-0.689227
55085,-1.083333,0.12627044
55086,0.09444482,0.019369476
55087,2.5222225,1.6652083
55088,4.900001,4.985939
55089,4.994444,7.2301917
55090,6.0055566,7.413555
55091,7.083334,7.9753304
55092,6.0611115,7.5449266
55093,5.0777774,6.636826
55094,3.8611116,6.249148
55095,1.2499999,4.6526093
55096,0.44444382,2.4542334
55097,1.1833335,1.9528272
55098,1.7388892,2.5934494
55099,1.7888886,3.512014
55100,2.2,3.6710777
55101,6.1388893,3.9027994
55102,5.927777,7.880831
55103,5.577778,7.3861094
55104,5.0222225,6.4675083
55105,5.0166664,5.8392467
55106,5.044445,6.0164323
55107,5.044445,6.2112584
55108,6.1222224,6.076875
55109,6.1611104,7.4719415
55110,6.1611104,7.088338
55111,7.138889,7.0997176
55112,7.7499995,8.127888
55113,7.7499995,9.137694
55114,8.899999,8.746526
55115,9.944446,9.286219
55116,9.872222,11.477661
55117,9.900001,11.22792
55118,8.811111,10.777155
55119,8.705556,9.619994
55120,7.6333323,9.576292
55121,7.0388885,8.385634
55122,6.527778,7.733914
55123,5.544444,7.380313
55124,4.9055567,6.416497
55125,1.6222216,5.6169252
55126,1.6111121,4.0936646
55127,1.6000007,3.890093
55128,1.577778,3.247657
55129,1.1222228,3.2078733
55130,1.1166672,2.5977688
55131,1.0666659,2.4653559
55132,1.0722216,2.1164918
55133,2.0833325,2.444522
55134,2.7111104,3.7107897
55135,3.761111,4.340937
55136,4.861111,5.745216
55137,4.9777784,6.925094
55138,6.011112,6.968059
55139,7.0111117,7.558882
55140,5.9722223,8.429368
55141,4.9611115,6.733659
55142,3.744444,5.2996535
55143,2.6833336,4.226017
55144,2.6166673,3.0920594
55145,1.9888896,3.1313758
55146,1.5000002,2.9937716
55147,0.5611114,2.200414
55148,-0.18888964,1.3381219
55149,-0.60555506,0.6981547
55150,-0.53333294,0.12866932
55151,-1.2777783,0.5629805
55152,-1.2333329,-0.1352644
55153,-1.0944444,-0.17895931
55154,-1.2333329,0.11808592
55155,-2.2722223,0.6566894
55156,-2.0333333,-0.32610035
55157,-1.1833335,-0.35501936
55158,-0.13888846,0.5927512
55159,0.13333277,1.303397
55160,1.1111114,1.5704029
55161,2.2,2.810419
55162,2.1611104,4.5127273
55163,2.1055553,4.33535
55164,2.0833325,3.7131114
55165,1.9333327,3.8628335
55166,0.99444383,3.4983253
55167,-0.04444365,1.7691934
55168,-0.05555502,0.2903177
55169,-1.0888886,0.40010872
55170,-0.57777846,-0.6242862
55171,-0.9777786,-0.43617284
55172,-1.1333342,-0.400725
55173,-1.1333342,-0.57118154
55174,-0.6722214,-0.60997754
55175,-0.6722214,-0.15554817
55176,-0.6722214,-0.30416277
55177,-0.588888,-0.3875054
55178,-1.1833335,-0.17482565
55179,-1.1833335,-0.47009933
55180,-0.15555553,-0.512466
55181,-0.11666756,0.032592744
55182,-0.11666756,0.21456537
55183,0.93888885,0.15826714
55184,0.9722229,2.0822399
55185,0.99444383,1.9960843
55186,2.0277774,1.9146622
55187,2.038889,2.9113798
55188,2.0833325,3.0003738
55189,1.0555564,3.2833884
55190,1.044445,2.509494
55191,0.02777843,2.316125
55192,0.10555619,1.5358344
55193,0.005555686,1.5861999
55194,0.51111203,1.4582682
55195,0.4499995,1.9360884
55196,0.51111203,1.9790218
55197,0.51111203,1.7086217
55198,0.52777725,1.8630165
55199,1.044445,2.0742943
55200,1.577778,2.3173907
55201,1.6388887,2.9078166
55202,2.1055553,2.7637513
55203,2.127778,2.9577055
55204,2.111111,3.1793976
55205,2.1500008,3.1280608
55206,2.7111104,3.1761599
55207,3.8555558,3.99532
55208,4.9500003,5.093648
55209,5.95,5.507046
55210,7.094445,7.057272
55211,7.666666,8.849217
55212,8.683334,9.09472
55213,7.7611113,10.1936865
55214,7.133333,8.477925
55215,6.0722213,8.22129
55216,6.077777,7.5445995
55217,5.027778,7.2881913
55218,5.0500007,6.6191506
55219,5.6444445,6.4252057
55220,6.111111,6.77304
55221,6.1388893,8.609525
55222,6.2000003,7.5494356
55223,6.088888,7.3379645
55224,7.1055565,6.956267
55225,6.5611105,8.502847
55226,6.0666656,7.7574334
55227,6.088888,6.792146
55228,6.077777,7.6610775
55229,7.172221,7.3180103
55230,7.177777,8.825687
55231,7.0499997,8.652109
55232,7.1055565,7.6360416
55233,7.688889,8.0636015
55234,7.805555,8.616515
55235,7.8222218,8.827896
55236,7.88889,8.837146
55237,7.883334,9.130556
55238,7.288889,8.895696
55239,7.2444453,8.178527
55240,7.2555566,8.366515
55241,7.155556,8.572138
55242,6.5777774,8.297733
55243,6.183333,7.453885
55244,5.627777,7.031532
55245,6.0666656,6.6511054
55246,6.588889,6.9726067
55247,6.527778,7.603217
55248,6.5055556,7.799425
55249,6.0055566,7.5309215
55250,4.938889,7.4956927
55251,4.9833326,6.76351
55252,5.888889,6.559499
55253,6.0444446,7.5189824
55254,7.688889,7.203436
55255,8.872221,8.398914
55256,9.883333,10.264189
55257,12.072222,11.136464
55258,12.044444,13.773638
55259,11.994446,13.494441
55260,12.016665,12.828818
55261,11.983335,13.051487
55262,10.972222,12.977939
55263,9.933334,11.578652
55264,9.777779,10.64522
55265,7.8277774,10.176571
55266,8.288888,8.533861
55267,7.7611113,8.840278
55268,7.755555,9.064374
55269,7.2222223,8.818014
55270,7.250001,8.298535
55271,7.2,8.415803
55272,7.2,7.961105
55273,7.1111107,7.946971
55274,7.15,8.147675
55275,7.1277776,7.975529
55276,7.1444445,8.04359
55277,7.15,8.134892
55278,7.2,7.9098506
55279,7.2722216,8.009493
55280,7.755555,8.295706
55281,7.8277774,8.88217
55282,7.816666,9.186224
55283,7.8500004,9.040286
55284,7.872223,8.995834
55285,7.755555,9.468294
55286,7.805555,9.100559
55287,7.2222223,8.96815
55288,7.122222,7.5872493
55289,7.177777,7.82534
55290,7.177777,8.177061
55291,6.588889,8.25322
55292,6.116667,7.70172
55293,6.116667,7.309145
55294,6.0333333,7.4985185
55295,6.0666656,7.2473187
55296,6.016668,7.3377643
55297,5.5166674,7.188191
55298,5.9722223,6.3445415
55299,5.9722223,6.7397165
55300,5.922221,6.8029633
55301,3.9388893,6.8731856
55302,4.0055556,5.2466497
55303,5.0222225,5.322579
55304,6.0444446,6.636552
55305,6.0444446,7.997299
55306,5.983334,7.315944
55307,5.0944443,6.999592
55308,5.1166673,5.31146
55309,5.0888886,5.886341
55310,5.0500007,6.4476
55311,5.0500007,5.9622607
55312,4.9222217,5.8850756
55313,4.9777784,5.8398943
55314,5.027778,5.73539
55315,4.9888883,5.892638
55316,4.9999995,5.9312797
55317,4.9777784,6.158086
55318,4.9055567,6.1184273
55319,4.9277773,5.7830367
55320,4.8833337,5.7364187
55321,4.244445,6.2845383
55322,4.2277775,5.1275063
55323,3.722223,5.177638
55324,3.633334,4.8970904
55325,4.8833337,4.9255605
55326,4.9999995,6.0632033
55327,5.0944443,6.2772093
55328,6.1611104,6.292469
55329,6.183333,8.245447
55330,6.4111104,7.5286884
55331,7.3666663,7.694404
55332,7.3666663,9.399728
55333,7.433333,9.0245495
55334,6.2277784,8.83409
55335,4.072222,6.9303536
55336,3.0944452,5.18656
55337,2.805555,4.491463
55338,1.1611108,3.933247
55339,0.37777743,2.5409443
55340,-0.04444365,1.5888894
55341,4.9055567,0.048030928
55342,4.8555555,5.000943
55343,4.3777776,5.7303734
55344,4.4166675,5.415493
55345,4.272223,5.337704
55346,2.6388881,5.226372
55347,2.0611117,3.529693
55348,1.1777778,3.732983
55349,2.1055553,3.1535766
55350,1.1111114,3.2849078
55351,1.9777782,2.3057697
55352,2.0833325,3.391735
55353,1.0611103,3.944811
55354,0.9833343,2.583815
55355,0.99444383,2.4231732
55356,1.0611103,2.7361917
55357,0.96666723,2.7408352
55358,1.0166667,2.686358
55359,1.0166667,2.8993616
55360,0.93333316,2.5962584
55361,0.9722229,2.5581377
55362,0.4888893,2.5360417
55363,0.42222294,2.3069415
55364,-0.10000051,2.507936
55365,-0.6666676,1.0422688
55366,-0.74999917,0.14021485
55367,-1.3611118,0.48941177
55368,-1.9111118,0.07808866
55369,-1.5944451,-0.56231266
55370,-2.3777783,-0.43491086
55371,-2.311112,-0.6488011
55372,-2.1611104,-0.58992183
55373,-1.2000005,-1.0140709
55374,0.0,0.01356176
55375,1.0111109,1.7256659
55376,2.2222228,2.9586418
55377,2.733333,3.9409533
55378,2.9388878,4.6563125
55379,2.7777767,4.7979674
55380,2.7777767,4.2617664
55381,3.0388885,4.2924147
55382,2.7777767,4.3953
55383,2.733333,4.24053
55384,2.2833335,4.3062415
55385,2.7111104,4.219617
55386,2.7111104,4.5863953
55387,1.8,3.8659074
55388,1.6888881,2.9575343
55389,1.1833335,3.2726007
55390,1.2888896,2.745929
55391,1.6944437,2.985885
55392,0.12222141,3.5156343
55393,-0.23333329,2.0748057
55394,-0.43333247,1.2235386
55395,-0.99444383,0.61709875
55396,0.08333345,0.19710544
55397,1.0888886,1.5053039
55398,2.2222228,2.98686
55399,3.7499998,5.55543
55400,6.0722213,6.2911816
55401,7.177777,8.781588
55402,7.6222224,9.029815
55403,7.2222223,8.612398
55404,7.2222223,8.439988
55405,6.800001,8.633824
55406,6.088888,7.3254275
55407,5.0500007,6.9951954
55408,4.205555,6.3071713
55409,6.016668,5.7063737
55410,4.9277773,7.5488505
55411,4.9611115,5.927466
55412,4.8333325,6.2126184
55413,2.7277775,6.7126374
55414,2.5277781,4.5426984
55415,2.7999995,4.5700593
55416,2.75,4.6824536
55417,3.9222221,4.636623
55418,3.744444,5.2353325
55419,3.744444,5.6398325
55420,2.7555559,5.604602
55421,2.7777767,4.489612
55422,2.7777767,4.628891
55423,4.0666666,4.9677067
55424,6.0611115,6.141204
55425,8.655557,8.409231
55426,7.9777775,11.186491
55427,7.649999,9.994587
55428,7.649999,8.824098
55429,7.2333336,9.240986
55430,5.927777,8.60249
55431,4.8833337,7.1558557
55432,4.9777784,6.0732055
55433,3.794445,6.3452373
55434,3.838889,4.926611
55435,3.9222221,5.611504
55436,3.244445,5.4089494
55437,4.216666,4.447678
55438,3.6777775,5.8697033
55439,3.155556,5.1807523
55440,2.6166673,4.0336027
55441,2.0944438,3.7124417
55442,1.0888886,3.6649315
55443,1.044445,2.7159173
55444,1.0666659,2.6355474
55445,1.0666659,3.159353
55446,2.1722217,2.9854932
55447,2.6833336,4.6706576
55448,3.761111,4.8653183
55449,3.8111122,5.8707137
55450,3.005556,5.8896155
55451,2.8388894,4.7923512
55452,2.75,5.0083237
55453,2.972222,5.356156
55454,2.75,5.7052956
55455,2.1944444,5.0554204
55456,2.1166666,3.311104
55457,2.1055553,3.5365381
55458,1.0166667,3.5272717
55459,0.51666594,1.668974
55460,0.53333294,1.4621388
55461,0.51111203,1.6773205
55462,0.46666658,1.6429745
55463,0.5555557,1.6671104
55464,0.5555557,1.8511417
55465,0.8944452,1.5465981
55466,0.9555559,2.0263278
55467,0.9722229,2.0083253
55468,0.8499997,3.8285334
55469,0.92777747,2.9807432
55470,2.0166662,2.262498
55471,2.111111,3.9452655
55472,2.75,3.5310395
55473,3.8444445,3.5914989
55474,3.9055552,5.848761
55475,3.9388893,5.0994277
55476,2.8277779,6.001081
55477,2.844445,5.0454016
55478,2.1722217,5.182366
55479,2.0333333,4.8332167
55480,1.9611111,3.6601741
55481,1.9666668,3.5695815
55482,1.4388895,3.9757426
55483,0.81111175,3.0627208
55484,-0.25555602,2.5711162
55485,-0.2277776,0.5240557
55486,-1.1611108,-0.7664087
55487,-1.2277771,-0.29702315
55488,-2.2444437,-0.16625114
55489,-2.6555552,-1.1259959
55490,-2.2222228,-1.569507
55491,-1.1888891,-0.4929825
55492,-1.338889,0.3654611
55493,-1.2055563,0.28106803
55494,-1.1111114,-0.17438231
55495,-1.0611103,-0.1943276
55496,-1.1111114,-0.2363558
55497,-0.049999334,-0.59017575
55498,-0.11111188,0.7105483
55499,-0.07222208,0.8577979
55500,-0.07222208,0.62804085
55501,-0.5444443,0.06213538
55502,-0.09444482,0.012549963
55503,-1.1333342,0.33565173
55504,-1.1444438,-0.2990357
55505,-1.1333342,-0.19751567
55506,-1.1833335,-0.20463136
55507,-1.1,-0.16909337
55508,-1.1333342,0.042272884
55509,-2.038889,0.072433636
55510,-1.2277771,-0.58330286
55511,-1.2055563,-0.4149251
55512,-1.9055561,-0.35060793
55513,-2.733333,-0.52581805
55514,-2.2222228,-1.1520027
55515,-2.6111116,-1.2053704
55516,-3.7722223,-1.2962593
55517,-3.794445,-1.8213158
55518,-3.555556,-2.0293155
55519,-3.838889,-1.8865215
55520,-3.838889,-2.1360362
55521,-4.216666,-2.0189123
55522,-4.372222,-2.3705301
55523,-4.372222,-2.4861252
55524,-4.772222,-2.2298408
55525,-3.9111109,-2.4515016
55526,-3.9111109,-2.322319
55527,-4.8888893,-1.8236833
55528,-4.9277773,-2.5739365
55529,-3.8888881,-3.1416466
55530,-2.716666,-2.4791934
55531,-2.2444437,-1.461506
55532,-2.2444437,-0.886934
55533,-3.8222218,-0.71653265
55534,-3.800001,-1.5654727
55535,-3.8222218,-2.0274923
55536,-3.2888887,-2.292747
55537,-3.1833344,-2.0822399
55538,-2.7833323,-1.9375031
55539,-2.2722223,-1.6641947
55540,-1.1722221,-1.3265469
55541,-1.1833335,-0.7772754
55542,-0.14444415,-0.68281037
55543,-0.10000051,0.40335384
55544,-0.09444482,0.4933357
55545,-0.005555686,0.06642908
55546,0.18333395,0.09198155
55547,1.1055558,1.1610243
55548,1.1055558,1.9223372
55549,1.0388893,2.8394024
55550,0.04444365,2.1983445
55551,0.016667057,1.3879851
